name,date,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,day_of_week_Monday,day_of_week_Tuesday,day_of_week_Wednesday,day_of_week_Thursday,tavg,SALES
"New York, NY",2021-12-06,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,42.11880926318183,21012.24083
"New York, NY",2021-12-07,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,32.32307123665467,58083.44861
"New York, NY",2021-12-08,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,35.287570902577365,58557.83319
"New York, NY",2021-12-09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,46.114439247686335,63786.33187
"New York, NY",2021-12-10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51.78565599988626,65325.93847
"New York, NY",2021-12-13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,37.092048960095525,22916.76944
"New York, NY",2021-12-14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,43.27883087158636,65111.15486
"New York, NY",2021-12-15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,51.14119955077263,60834.43257
"New York, NY",2021-12-16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,54.23459050651806,70563.81681
"New York, NY",2021-12-17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49.078938913609015,78269.74361
"New York, NY",2021-12-20,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,31.42083220789559,50210.23986
"New York, NY",2021-12-21,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,32.83863639594558,94537.81625
"New York, NY",2021-12-22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.22094024991826,79579.25701
"New York, NY",2021-12-23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43.794396030877266,87707.13243
"New York, NY",2021-12-24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48.434482464495396,-1.5
"New York, NY",2021-12-27,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,50.496743101659,22386.47278
"New York, NY",2021-12-28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,51.527873420240816,78788.08174
"New York, NY",2021-12-29,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,45.9855479578636,70180.57861
"New York, NY",2021-12-30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43.02104829194091,77296.79333
"New York, NY",2021-12-31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.309961190168174,75805.84889
"New York, NY",2022-01-03,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24.567241596374163,20238.29986
"New York, NY",2022-01-04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.197985647740143,42127.83222
"New York, NY",2022-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33.72972428553443,38588.59806
"New York, NY",2022-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.290595492886816,46605.41979
"New York, NY",2022-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.07103109656301,41189.54389
"New York, NY",2022-01-10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28.78680599269797,16073.15347
"New York, NY",2022-01-11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.78680599269797,44965.81625
"New York, NY",2022-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.76525242351756,39896.76444
"New York, NY",2022-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.261462923328715,43881.24
"New York, NY",2022-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.346493768097694,46027.56236
"New York, NY",2022-01-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.02792395820219,15429.73778
"New York, NY",2022-01-18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.346493768097694,48327.81139
"New York, NY",2022-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38.67264257837089,46869.1684
"New York, NY",2022-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.432708044819336,49249.17424
"New York, NY",2022-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.82991313105879,48089.79764
"New York, NY",2022-01-24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.24748835452599,18845.86958
"New York, NY",2022-01-25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33.24748835452599,52273.89417
"New York, NY",2022-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.340098199672664,52292.60806
"New York, NY",2022-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.87183683746695,56654.26847
"New York, NY",2022-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.907364975450076,55768.11528
"New York, NY",2022-01-31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38.67264257837089,19827.73625
"New York, NY",2022-02-01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,48.69442343841151,81199.105
"New York, NY",2022-02-02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41.130868785515204,88589.52472
"New York, NY",2022-02-03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21.2038113346153,
"New York, NY",2022-02-04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.894734567767863,
"New York, NY",2022-02-07,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35.02184387356049,56766.74667
"New York, NY",2022-02-08,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39.09452714819696,84134.94333
"New York, NY",2022-02-09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42.87630447464512,62711.25458
"New York, NY",2022-02-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.29449257826848,75543.87493
"New York, NY",2022-02-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.530799645658234,74054.04111
"New York, NY",2022-02-14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41.27632175960936,22342.17056
"New York, NY",2022-02-15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,45.785363956528315,57839.21653
"New York, NY",2022-02-16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50.87621804982391,59299.72861
"New York, NY",2022-02-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.43994555236264,64859.5809
"New York, NY",2022-02-18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.621913013417455,60680.05292
"New York, NY",2022-02-21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51.60348292029471,26339.82833
"New York, NY",2022-02-22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46.80353477518744,106167.9715
"New York, NY",2022-02-23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23.240152971933536,66508.67806
"New York, NY",2022-02-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.458375645485383,73.88541667
"New York, NY",2022-02-25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.53105892012186,72492.35875
"New York, NY",2022-02-28,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36.62182658859624,24463.15194
"New York, NY",2022-03-01,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,43.7798426371218,52929.49708
"New York, NY",2022-03-02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47.63297619772325,52239.10139
"New York, NY",2022-03-03,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,49.20277135204237,57266.32847
"New York, NY",2022-03-04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.34444055518353,60255.25312
"New York, NY",2022-03-07,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,34.218363060814504,22789.20819
"New York, NY",2022-03-08,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,32.22044195531746,68663.89278
"New York, NY",2022-03-09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,34.36107171120716,60509.1809
"New York, NY",2022-03-10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41.06837827966152,64989.86653
"New York, NY",2022-03-11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32.07773330492481,62108.88292
"New York, NY",2022-03-14,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,46.20588969379679,23600.58361
"New York, NY",2022-03-15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,46.20588969379679,56084.62
"New York, NY",2022-03-16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,48.48922810007913,55331.70417
"New York, NY",2022-03-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,52.34236166068058,62147.14458
"New York, NY",2022-03-18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,46.49130699458208,61159.67444
"New York, NY",2022-03-21,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,51.77152705911001,22043.71111
"New York, NY",2022-03-22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,42.35275613319534,70253.85806
"New York, NY",2022-03-23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42.2100474828027,66892.95597
"New York, NY",2022-03-24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,41.78192153162476,72134.1934
"New York, NY",2022-03-25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47.7756848481159,71164.495
"New York, NY",2022-03-28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,57.6225817252085,26731.66347
"New York, NY",2022-03-29,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57.907999025993774,73639.09069
"New York, NY",2022-03-30,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,52.19965301028794,71500.01639
"New York, NY",2022-03-31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,43.63713398672917,81610.58431
"New York, NY",2022-04-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.7523888727182,66933.39222
"New York, NY",2022-04-04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,54.328080169653624,25284.31597
"New York, NY",2022-04-05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,55.84957378685184,70332.66097
"New York, NY",2022-04-06,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54.60471537278057,68715.74292
"New York, NY",2022-04-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,46.99724728678947,71845.42208
"New York, NY",2022-04-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.47575366959125,72704.85382
"New York, NY",2022-04-11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,58.33929061499438,27711.98819
"New York, NY",2022-04-12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,58.20097301343091,69754.23951
"New York, NY",2022-04-13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56.81779699779616,70543.05778
"New York, NY",2022-04-14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,48.657058505551156,79308.62403
"New York, NY",2022-04-15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52.39163374776498,77500.55625
"New York, NY",2022-04-18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48.38042330242421,25816.26903
"New York, NY",2022-04-19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,49.21032891180506,74077.17639
"New York, NY",2022-04-20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,56.264526591542264,65752.44792
"New York, NY",2022-04-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,59.307513825938706,75490.235
"New York, NY",2022-04-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58.892561021248284,73304.83597
"New York, NY",2022-04-25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,48.657058505551156,26486.46347
"New York, NY",2022-04-26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,47.96547049773379,71660.23944
"New York, NY",2022-04-27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50.178552122749394,67841.33035
"New York, NY",2022-04-28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,54.88135057590752,75123.38736
"New York, NY",2022-04-29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57.647702607177,77962.12139
"New York, NY",2022-05-02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,63.67447665245954,29691.09889
"New York, NY",2022-05-03,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,55.020980997009424,80403.10653
"New York, NY",2022-05-04,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,58.004945016130165,80230.10139
"New York, NY",2022-05-05,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,62.48089104481125,85651.34028
"New York, NY",2022-05-06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,57.55735041326205,82357.47694
"New York, NY",2022-05-09,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,69.04561188687687,28688.475
"New York, NY",2022-05-10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,68.89641368592082,68656.05431
"New York, NY",2022-05-11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,67.25523347540442,76973.45194
"New York, NY",2022-05-12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,66.95683707349235,73531.56056
"New York, NY",2022-05-13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,67.25523347540442,46754.43653
"New York, NY",2022-05-16,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,66.21084606871216,32299.95292
"New York, NY",2022-05-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69.19481008783289,74901.19403
"New York, NY",2022-05-18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,68.59801728400873,81814.73708
"New York, NY",2022-05-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,69.34400828878893,84903.01861
"New York, NY",2022-05-20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,69.19481008783289,79023.82771
"New York, NY",2022-05-23,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,55.76697200178961,40168.67542
"New York, NY",2022-05-24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,58.75093602091034,83094.68597
"New York, NY",2022-05-25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,53.67819718840509,85442.32319
"New York, NY",2022-05-26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,59.049332422822424,87893.95069
"New York, NY",2022-05-27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63.22688204959144,77697.21875
"New York, NY",2022-05-30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,68.89641368592082,29599.03681
"New York, NY",2022-05-31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,69.94080109261307,68878.95611
"New York, NY",2022-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,68.49587756527632,73297.52181
"New York, NY",2022-06-02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,64.00707005493052,74507.87597
"New York, NY",2022-06-03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63.55818930389596,68055.03042
"New York, NY",2022-06-06,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,69.09438523332241,31636.32264
"New York, NY",2022-06-07,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,70.59065440343767,68556.78111
"New York, NY",2022-06-08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,69.84251981838004,71554.40347
"New York, NY",2022-06-09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,67.59811606320714,72003.04208
"New York, NY",2022-06-10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,72.08692357355292,66107.70986
"New York, NY",2022-06-13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,74.7802080797604,34207.25875
"New York, NY",2022-06-14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,72.83505815861056,75087.03056
"New York, NY",2022-06-15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,71.93729665654139,81533.59819
"New York, NY",2022-06-16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,73.88244657769124,75751.04424
"New York, NY",2022-06-17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74.63058116274887,73682.31312
"New York, NY",2022-06-20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,72.08692357355292,37554.57111
"New York, NY",2022-06-21,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,75.52834266481803,78263.67542
"New York, NY",2022-06-22,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,75.22908883079496,76319.37264
"New York, NY",2022-06-23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,76.12685033286414,80302.49903
"New York, NY",2022-06-24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,76.5757310838987,73057.51861
"New York, NY",2022-06-27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,70.59065440343767,57806.92236
"New York, NY",2022-06-28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,69.69289290136851,93413.75486
"New York, NY",2022-06-29,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,69.69289290136851,86426.29667
"New York, NY",2022-06-30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,71.93729665654139,91368.90854
"New York, NY",2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.30485346565358,76390.25014
"New York, NY",2022-07-04,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,78.65946348271048,36315.40972
"New York, NY",2022-07-05,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,78.65946348271048,60719.02611
"New York, NY",2022-07-06,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,79.4370724143278,61795.64972
"New York, NY",2022-07-07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,79.59259420065126,64203.31236
"New York, NY",2022-07-08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80.83676849123894,62600.11583
"New York, NY",2022-07-11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,79.12602884168089,35129.22083
"New York, NY",2022-07-12,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,80.21468134594511,64329.49014
"New York, NY",2022-07-13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80.9922902775624,65316.93569
"New York, NY",2022-07-14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,77.57081097844626,65952.31639
"New York, NY",2022-07-15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,75.70454954256473,64304.37889
"New York, NY",2022-07-18,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,82.39198635447357,35070.58611
"New York, NY",2022-07-19,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,82.39198635447357,64944.51514
"New York, NY",2022-07-20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,81.7698992091797,61997.04208
"New York, NY",2022-07-21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,81.14781206388587,76870.00743
"New York, NY",2022-07-22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,78.50394169638705,68842.92847
"New York, NY",2022-07-25,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,80.68124670491548,39360.92486
"New York, NY",2022-07-26,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,80.21468134594511,70889.60125
"New York, NY",2022-07-27,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80.21468134594511,72425.06778
"New York, NY",2022-07-28,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,79.90363777329819,71803.97111
"New York, NY",2022-07-29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,79.28155062800434,67916.97181
"New York, NY",2022-08-01,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84.53107533169333,38465.38778
"New York, NY",2022-08-02,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84.69657014961487,70236.97167
"New York, NY",2022-08-03,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85.19305460337942,66726.88861
"New York, NY",2022-08-04,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,84.53107533169333,71528.20812
"New York, NY",2022-08-05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85.19305460337942,66254.72847
"New York, NY",2022-08-08,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,84.2000856958503,37113.52875
"New York, NY",2022-08-09,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,82.54513751663507,67530.93333
"New York, NY",2022-08-10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,78.07677743275396,69745.37125
"New York, NY",2022-08-11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76.2563344356172,71332.78708
"New York, NY",2022-08-12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80.39370488365527,64190.37736
"New York, NY",2022-08-15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,82.8761271524781,34411.07611
"New York, NY",2022-08-16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,84.36558051377182,65044.28562
"New York, NY",2022-08-17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85.689539057144,65795.69194
"New York, NY",2022-08-18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,74.27039662055893,67084.43458
"New York, NY",2022-08-19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,74.76688107432349,65547.0075
"New York, NY",2022-08-22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,68.9745624470702,36931.49347
"New York, NY",2022-08-23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,70.79500544420695,70339.70944
"New York, NY",2022-08-24,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,73.77391216679437,71256.38319
"New York, NY",2022-08-25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76.09083961769566,72280.49639
"New York, NY",2022-08-26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77.08380852522482,69560.94792
"New York, NY",2022-08-29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,79.23524115820462,48787.77153
"New York, NY",2022-08-30,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,75.75984998185264,85363.20097
"New York, NY",2022-08-31,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,74.60138625640198,79575.28528
"New York, NY",2022-09-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,69.10803358816895,91060.35222
"New York, NY",2022-09-02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,66.44266198771776,84445.52722
"New York, NY",2022-09-05,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,67.54016794084471,-1.0
"New York, NY",2022-09-06,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,72.87091114174709,52222.47153
"New York, NY",2022-09-07,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,73.96841709487404,76414.87069
"New York, NY",2022-09-08,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,72.24376488281739,68956.69764
"New York, NY",2022-09-09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.73517984709864,65586.38389
"New York, NY",2022-09-12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,65.9723022935205,34785.86889
"New York, NY",2022-09-13,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,68.1673141997744,72344.36167
"New York, NY",2022-09-14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,68.010527635042,67007.30778
"New York, NY",2022-09-15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,67.22659481137988,72708.73653
"New York, NY",2022-09-16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69.5783932823662,70346.2916
"New York, NY",2022-09-19,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,74.59556335380373,39743.84417
"New York, NY",2022-09-20,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,74.75234991853615,75595.81556
"New York, NY",2022-09-21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,75.22270961273342,73568.46333
"New York, NY",2022-09-22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,74.75234991853615,79129.03417
"New York, NY",2022-09-23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,72.87091114174709,71997.58583
"New York, NY",2022-09-26,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,67.69695450557714,34483.36292
"New York, NY",2022-09-27,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,64.71800977566112,90604.72222
"New York, NY",2022-09-28,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,68.1673141997744,89974.26361
"New York, NY",2022-09-29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,64.24765008146383,85872.71889
"New York, NY",2022-09-30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,61.11191878681539,83599.875
"New York, NY",2022-10-03,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,58.835780587172906,29332.12181
"New York, NY",2022-10-04,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60.491948422865285,60822.58208
"New York, NY",2022-10-05,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,61.84699483388633,60539.70181
"New York, NY",2022-10-06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,63.20204124490738,66406.88139
"New York, NY",2022-10-07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64.25596623125706,63271.18153
"New York, NY",2022-10-10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,63.35260195724305,33847.20389
"New York, NY",2022-10-11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,63.95484480658573,63621.7975
"New York, NY",2022-10-12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,66.36381620395647,65866.87778
"New York, NY",2022-10-13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,61.84699483388633,71959.53528
"New York, NY",2022-10-14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,58.986341299508574,64253.59847
"New York, NY",2022-10-17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,55.07176277878112,34750.2425
"New York, NY",2022-10-18,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,46.94148431265487,66234.46292
"New York, NY",2022-10-19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,44.53251291528413,67223.76611
"New York, NY",2022-10-20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,53.867277080095754,69047.48056
"New York, NY",2022-10-21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,57.93241631315887,64997.67472
"New York, NY",2022-10-24,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,59.58858414885127,34261.54347
"New York, NY",2022-10-25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,51.15718425805366,66725.79806
"New York, NY",2022-10-26,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,48.748212860682926,64108.43431
"New York, NY",2022-10-27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,51.759427107396355,72524.44639
"New York, NY",2022-10-28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,49.35045571002561,61741.905
"New York, NY",2022-10-31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,52.81335209374605,35672.18667
"New York, NY",2022-11-01,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,57.66379509951629,62129.00889
"New York, NY",2022-11-02,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,57.50396320672428,62350.34444
"New York, NY",2022-11-03,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,62.618583776068505,64532.41451
"New York, NY",2022-11-04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,64.53656648957259,60809.60778
